Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_1/rx_axis_tdata[63:0],axi_stream_gen_mon_1/rx_axis_tkeep[7:0],axi_stream_gen_mon_1/rx_axis_tvalid,axi_stream_gen_mon_1/rx_axis_tlast,axi_stream_gen_mon_1/rx_axis_tuser,axi_stream_gen_mon_1/rx_axis_tready,axi_stream_gen_mon_1/tx_axis_tdata[63:0],axi_stream_gen_mon_1/tx_axis_tkeep[7:0],axi_stream_gen_mon_1/tx_axis_tvalid,axi_stream_gen_mon_1/tx_axis_tlast,axi_stream_gen_mon_1/tx_axis_tuser,axi_stream_gen_mon_1/tx_axis_tready_1,axi_stream_gen_mon_1/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_lb,axi_stream_gen_mon_1/tx_axis_tlast_lb,axi_stream_gen_mon_1/tx_axis_tuser_lb,axi_stream_gen_mon_1/rx_axis_tready_lb,axi_stream_gen_mon_1/tx_axis_tdata_g[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_g,axi_stream_gen_mon_1/tx_axis_tlast_g,axi_stream_gen_mon_1/tx_axis_tuser_g,axi_stream_gen_mon_1/tx_axis_tready
424,424,0,5555550000000000,01,0,0,0,1,bfe97d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe97d0011110000,ff,1,0,0,1
425,425,0,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
426,426,0,bfe27d0011110000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
427,427,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,0
428,428,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,0
429,429,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
430,430,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
431,431,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
432,432,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
433,433,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
434,434,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
435,435,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
436,436,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
437,437,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
438,438,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
439,439,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
440,440,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
441,441,0,bfe2bfe2bfe2bfe2,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,ff,1,0,0,1
442,442,0,008b101787e2bfe2,07,1,1,1,1,bfe9bfe9bfe9bfe9,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfe9bfe9bfe9bfe9,07,1,1,0,1
443,443,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
444,444,0,0000000000000000,07,0,0,0,1,bfea7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfea7d0011110000,ff,1,0,0,1
445,445,0,0000000000000000,07,0,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfeabfeabfeabfea,ff,1,0,0,1
446,446,0,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
447,447,0,bfe37d0011110000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0
448,448,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0
449,449,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,0
450,450,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
451,451,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
452,452,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
453,453,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
454,454,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
455,455,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
456,456,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
457,457,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
458,458,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
459,459,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
460,460,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
461,461,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
462,462,0,bfe3bfe3bfe3bfe3,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,ff,1,0,0,1
463,463,0,00cbe605cfe3bfe3,07,1,1,1,1,bfeabfeabfeabfea,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfeabfeabfeabfea,07,1,1,0,1
464,464,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
465,465,0,0000000000000000,07,0,0,0,1,bfeb7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeb7d0011110000,ff,1,0,0,1
466,466,0,0000000000000000,07,0,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
467,467,0,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
468,468,0,bfe47d0011110000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,0
469,469,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,0
470,470,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
471,471,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
472,472,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
473,473,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
474,474,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
475,475,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
476,476,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
477,477,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
478,478,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
479,479,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
480,480,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
481,481,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
482,482,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,ff,1,0,0,1
483,483,0,bfe4bfe4bfe4bfe4,ff,1,0,0,1,bfebbfebbfebbfeb,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfebbfebbfebbfeb,07,1,1,0,1
484,484,0,00d2557c76e4bfe4,07,1,1,1,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
485,485,0,5555550000000000,01,0,0,0,1,bfec7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfec7d0011110000,ff,1,0,0,1
486,486,0,5555550000000000,01,0,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfecbfecbfecbfec,ff,1,0,0,1
487,487,0,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
488,488,0,bfe57d0011110000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0
489,489,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0
490,490,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,0
491,491,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
492,492,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
493,493,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
494,494,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
495,495,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
496,496,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
497,497,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
498,498,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
499,499,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
500,500,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
501,501,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
502,502,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
503,503,0,bfe5bfe5bfe5bfe5,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,ff,1,0,0,1
504,504,0,0092a36e3ee5bfe5,07,1,1,1,1,bfecbfecbfecbfec,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfecbfecbfecbfec,07,1,1,0,1
505,505,0,0000000000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
506,506,0,0000000000000000,01,0,0,0,1,bfed7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfed7d0011110000,ff,1,0,0,1
507,507,0,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfedbfedbfedbfed,ff,1,0,0,1
508,508,0,bfe67d0011110000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
509,509,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,0
510,510,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,0
511,511,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
512,512,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
513,513,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
514,514,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
515,515,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
516,516,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
517,517,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
518,518,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
519,519,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
520,520,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
521,521,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
522,522,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
523,523,0,bfe6bfe6bfe6bfe6,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,ff,1,0,0,1
524,524,0,0053b958e6e6bfe6,07,1,1,1,1,bfedbfedbfedbfed,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfedbfedbfedbfed,07,1,1,0,1
525,525,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
526,526,0,0000000000000000,07,0,0,0,1,bfee7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfee7d0011110000,ff,1,0,0,1
527,527,0,0000000000000000,07,0,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfeebfeebfeebfee,ff,1,0,0,1
528,528,0,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
529,529,0,bfe77d0011110000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0
530,530,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0
531,531,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,0
532,532,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
533,533,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
534,534,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
535,535,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
536,536,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
537,537,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
538,538,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
539,539,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
540,540,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
541,541,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
542,542,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
543,543,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
544,544,0,bfe7bfe7bfe7bfe7,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,ff,1,0,0,1
545,545,0,00134f4aaee7bfe7,07,1,1,1,1,bfeebfeebfeebfee,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bfeebfeebfeebfee,07,1,1,0,1
546,546,0,5555550000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
547,547,0,5555550000000000,01,0,0,0,1,bfef7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfef7d0011110000,ff,1,0,0,1
548,548,0,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bfefbfefbfefbfef,ff,1,0,0,1
549,549,0,bfe87d0011110000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
550,550,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,0
551,551,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,0
552,552,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
553,553,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
554,554,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
555,555,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
556,556,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
557,557,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
558,558,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
559,559,0,bfe8bfe8bfe8bfe8,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bfefbfefbfefbfef,ff,1,0,0,1
