Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i5:s0)_(s_axis_tx_0_1)[2:0],Interface_(i5:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i5:s2)_(s_axis_tx_1_1)[2:0],Interface_(i5:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i5:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i5:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i5:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i5:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
905,905,0,fa91fa91fa91fa91,ff,0,1,0,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
906,906,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
907,907,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
908,908,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
909,909,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
910,910,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
911,911,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,fa8dfa8dfa8dfa8d,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
912,912,0,fa91fa91fa91fa91,ff,0,1,1,0,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,d14a618dfa8dfa8d,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
913,913,0,fa91fa91fa91fa91,1f,0,1,1,1,9805980598059805,ff,0,1,0,9808980898089808,ff,0,1,1,0,0000000000000053,01,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
914,914,0,0000222200000000,ff,0,1,1,0,0003ea081a059805,07,1,1,1,9808980898089808,ff,0,1,1,0,0000000000000053,01,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Stream Beat","_"
915,915,0,fa924f0011110000,ff,0,1,1,0,0000000000000000,07,0,0,0,9808980898089808,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
916,916,0,fa92fa92fa92fa92,ff,0,1,1,0,0000000000000000,07,0,0,0,9808980898089808,ff,0,1,1,0,fa8e4f0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
917,917,0,fa92fa92fa92fa92,ff,0,1,1,0,0000000000000000,07,0,0,0,9808980898089808,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
918,918,0,fa92fa92fa92fa92,ff,0,1,0,0,0000222200000000,ff,0,1,0,9808980898089808,07,0,1,1,1,fa8efa8efa8efa8e,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Last Stream","Stream Beat"
919,919,0,fa92fa92fa92fa92,ff,0,1,0,0,98067d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
920,920,0,fa92fa92fa92fa92,ff,0,1,0,0,9806980698069806,ff,0,1,0,98097d0011110000,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
921,921,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
922,922,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
923,923,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,0,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
924,924,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,0,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
925,925,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8efa8efa8efa8e,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
926,926,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,49cb7c8efa8efa8e,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
927,927,0,fa92fa92fa92fa92,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,0000000000000019,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
928,928,0,fa92fa92fa92fa92,1f,0,1,1,1,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,0000000000000019,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
929,929,0,0000222200000000,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,0000000000000019,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
930,930,0,fa934f0011110000,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
931,931,0,fa93fa93fa93fa93,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8f4f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
932,932,0,fa93fa93fa93fa93,ff,0,1,1,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
933,933,0,fa93fa93fa93fa93,ff,0,1,0,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
934,934,0,fa93fa93fa93fa93,ff,0,1,0,0,9806980698069806,ff,0,1,0,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
935,935,0,fa93fa93fa93fa93,ff,0,1,0,0,00c2f03ec2069806,07,1,1,1,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"_","Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat"
936,936,0,fa93fa93fa93fa93,ff,0,1,1,0,0000000000000000,07,0,0,0,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
937,937,0,fa93fa93fa93fa93,ff,0,1,1,0,0000000000000000,07,0,0,0,9809980998099809,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
938,938,0,fa93fa93fa93fa93,ff,0,1,1,0,0000000000000000,07,0,0,0,9809980998099809,07,0,1,1,1,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Last Stream","Stream Beat"
939,939,0,fa93fa93fa93fa93,ff,0,1,1,0,0000222200000000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
940,940,0,fa93fa93fa93fa93,ff,0,1,1,0,98077d0011110000,ff,0,1,0,980a7d0011110000,ff,0,1,1,0,fa8ffa8ffa8ffa8f,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
941,941,0,fa93fa93fa93fa93,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,c1b4778ffa8ffa8f,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
942,942,0,fa93fa93fa93fa93,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,0000000000000020,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
943,943,0,fa93fa93fa93fa93,1f,0,1,1,1,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,0,0,0000000000000020,1f,0,0,0,"Active","Active","_","_","Last Stream","Stream Beat","_","_"
944,944,0,0000222200000000,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,0,0,0000000000000020,1f,0,0,0,"Active","Active","_","_","Stream Beat","Stream Beat","_","_"
945,945,0,fa944f0011110000,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,0,0,0000000000000020,1f,0,0,0,"Active","Active","_","_","Stream Beat","Stream Beat","_","_"
946,946,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
947,947,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa904f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
948,948,0,fa94fa94fa94fa94,ff,0,1,0,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
949,949,0,fa94fa94fa94fa94,ff,0,1,0,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
950,950,0,fa94fa94fa94fa94,ff,0,1,0,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
951,951,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
952,952,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
953,953,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
954,954,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
955,955,0,fa94fa94fa94fa94,ff,0,1,1,0,9807980798079807,ff,0,1,0,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
956,956,0,fa94fa94fa94fa94,ff,0,1,1,0,0082062c8a079807,07,1,1,1,980a980a980a980a,ff,0,1,1,0,fa90fa90fa90fa90,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
957,957,0,fa94fa94fa94fa94,ff,0,1,1,0,5555550000000000,01,0,0,0,980a980a980a980a,ff,0,1,1,0,2fcb6d90fa90fa90,1f,1,1,1,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Last Stream"
958,958,0,fa94fa94fa94fa94,1f,0,1,1,1,5555550000000000,01,0,0,0,980a980a980a980a,ff,0,1,1,0,00000000000000b5,1f,0,0,0,"Active","_","Active","_","Last Stream","_","Stream Beat","_"
959,959,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,980a980a980a980a,07,0,1,1,1,00000000000000b5,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Last Stream","_"
960,960,0,fa954f0011110000,ff,0,1,1,0,98087d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,00000000000000b5,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
961,961,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b7d0011110000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
962,962,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa914f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
963,963,0,fa95fa95fa95fa95,ff,0,1,0,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
964,964,0,fa95fa95fa95fa95,ff,0,1,0,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,0,0,fa91fa91fa91fa91,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
965,965,0,fa95fa95fa95fa95,ff,0,1,0,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,0,0,fa91fa91fa91fa91,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
966,966,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
967,967,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
968,968,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
969,969,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
970,970,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
971,971,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,fa91fa91fa91fa91,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
972,972,0,fa95fa95fa95fa95,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,a7b46691fa91fa91,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
973,973,0,fa95fa95fa95fa95,1f,0,1,1,1,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,000000000000008c,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
974,974,0,0000222200000000,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,000000000000008c,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
975,975,0,fa964f0011110000,ff,0,1,1,0,9808980898089808,ff,0,1,0,980b980b980b980b,ff,0,1,1,0,000000000000008c,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
976,976,0,fa96fa96fa96fa96,ff,0,1,1,0,00f196cdb0089808,07,1,1,1,980b980b980b980b,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
977,977,0,fa96fa96fa96fa96,ff,0,1,1,0,0000000000000000,01,0,0,0,980b980b980b980b,ff,0,1,1,0,fa924f0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
978,978,0,fa96fa96fa96fa96,ff,0,1,0,0,0000000000000000,01,0,0,0,980b980b980b980b,ff,0,1,1,0,fa92fa92fa92fa92,ff,0,1,0,"_","_","Active","Active","_","_","Stream Beat","Stream Beat"
979,979,0,fa96fa96fa96fa96,ff,0,1,0,0,0000222200000000,ff,0,1,0,980b980b980b980b,07,0,1,1,1,fa92fa92fa92fa92,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Last Stream","Stream Beat"
980,980,0,fa96fa96fa96fa96,ff,0,1,0,0,98097d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fa92fa92fa92fa92,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
981,981,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c7d0011110000,ff,0,1,1,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
982,982,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
983,983,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
984,984,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,0,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
985,985,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,0,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
986,986,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,0,0,fa92fa92fa92fa92,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
987,987,0,fa96fa96fa96fa96,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,3f357b92fa92fa92,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
988,988,0,fa96fa96fa96fa96,1f,0,1,1,1,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,00000000000000c6,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
989,989,0,0000222200000000,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,00000000000000c6,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
990,990,0,fa974f0011110000,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,00000000000000c6,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
991,991,0,fa97fa97fa97fa97,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
992,992,0,fa97fa97fa97fa97,ff,0,1,1,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa934f0011110000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
993,993,0,fa97fa97fa97fa97,ff,0,1,0,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
994,994,0,fa97fa97fa97fa97,ff,0,1,0,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
995,995,0,fa97fa97fa97fa97,ff,0,1,0,0,9809980998099809,ff,0,1,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
996,996,0,fa97fa97fa97fa97,ff,0,1,1,0,00b160dff8099809,07,1,1,1,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
997,997,0,fa97fa97fa97fa97,ff,0,1,1,0,0000000000000000,07,0,0,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
998,998,0,fa97fa97fa97fa97,ff,0,1,1,0,0000000000000000,07,0,0,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
999,999,0,fa97fa97fa97fa97,ff,0,1,1,0,0000000000000000,07,0,0,0,980c980c980c980c,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
1000,1000,0,fa97fa97fa97fa97,ff,0,1,1,0,0000222200000000,ff,0,1,0,980c980c980c980c,07,0,1,1,1,fa93fa93fa93fa93,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Last Stream","Stream Beat"
1001,1001,0,fa97fa97fa97fa97,ff,0,1,1,0,980a7d0011110000,ff,0,1,0,0000222200000000,ff,0,1,1,0,fa93fa93fa93fa93,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
1002,1002,0,fa97fa97fa97fa97,ff,0,1,1,0,980a980a980a980a,ff,0,1,0,980d7d0011110000,ff,0,1,1,0,b74a7093fa93fa93,1f,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
1003,1003,0,fa97fa97fa97fa97,1f,0,1,1,1,980a980a980a980a,ff,0,1,0,980d980d980d980d,ff,0,1,1,0,00000000000000ff,1f,0,0,0,"Active","Active","Active","_","Last Stream","Stream Beat","Stream Beat","_"
1004,1004,0,0000222200000000,ff,0,1,1,0,980a980a980a980a,ff,0,1,0,980d980d980d980d,ff,0,1,1,0,00000000000000ff,1f,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
