Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_0/rx_axis_tdata[63:0],axi_stream_gen_mon_0/rx_axis_tkeep[7:0],axi_stream_gen_mon_0/rx_axis_tvalid,axi_stream_gen_mon_0/rx_axis_tlast,axi_stream_gen_mon_0/rx_axis_tuser,axi_stream_gen_mon_0/rx_axis_tready,axi_stream_gen_mon_0/tx_axis_tdata[63:0],axi_stream_gen_mon_0/tx_axis_tkeep[7:0],axi_stream_gen_mon_0/tx_axis_tvalid,axi_stream_gen_mon_0/tx_axis_tlast,axi_stream_gen_mon_0/tx_axis_tuser,axi_stream_gen_mon_0/tx_axis_tready_1,axi_stream_gen_mon_0/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_0/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_0/tx_axis_tvalid_lb,axi_stream_gen_mon_0/tx_axis_tlast_lb,axi_stream_gen_mon_0/tx_axis_tuser_lb,axi_stream_gen_mon_0/rx_axis_tready_lb,axi_stream_gen_mon_0/tx_axis_tdata_g[63:0],axi_stream_gen_mon_0/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_0/tx_axis_tvalid_g,axi_stream_gen_mon_0/tx_axis_tlast_g,axi_stream_gen_mon_0/tx_axis_tuser_g,axi_stream_gen_mon_0/tx_axis_tready
976,976,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
977,977,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
978,978,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,0,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
979,979,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,0,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
980,980,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
981,981,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
982,982,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
983,983,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
984,984,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
985,985,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
986,986,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
987,987,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
988,988,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
989,989,0,f379f379f379f379,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
990,990,0,007c2213e479f379,07,1,1,1,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
991,991,0,5555550000000000,01,0,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
992,992,0,5555550000000000,01,0,0,0,1,f378f378f378f378,ff,1,0,0,1,f378f378f378f378,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
993,993,0,0000222200000000,ff,1,0,0,1,003cd401ac78f378,07,1,1,0,1,003cd401ac78f378,07,1,1,0,1,0000222200000000,ff,0,0,0,1
994,994,0,f37a7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
995,995,0,f37af37af37af37a,ff,1,0,0,1,f3797d0011110000,ff,1,0,0,1,f3797d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
996,996,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
997,997,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
998,998,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,0,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
999,999,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,0,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1000,1000,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,0,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1001,1001,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1002,1002,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1003,1003,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1004,1004,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1005,1005,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1006,1006,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1007,1007,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1008,1008,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1009,1009,0,f37af37af37af37a,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1010,1010,0,00bd38253c7af37a,07,1,1,1,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1011,1011,0,0000000000000000,01,0,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1012,1012,0,0000000000000000,01,0,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1013,1013,0,0000222200000000,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,f379f379f379f379,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1014,1014,0,f37b7d0011110000,ff,1,0,0,1,007c2213e479f379,07,1,1,0,1,007c2213e479f379,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1015,1015,0,f37bf37bf37bf37b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1016,1016,0,f37bf37bf37bf37b,ff,1,0,0,1,f37a7d0011110000,ff,1,0,0,1,f37a7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1017,1017,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1018,1018,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1019,1019,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,0,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1020,1020,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,0,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1021,1021,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1022,1022,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1023,1023,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1024,1024,1,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1025,1025,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1026,1026,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1027,1027,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1028,1028,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1029,1029,0,f37bf37bf37bf37b,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1030,1030,0,00fdce37747bf37b,07,1,1,1,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1031,1031,0,0000000000000000,07,0,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1032,1032,0,0000000000000000,07,0,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1033,1033,0,0000000000000000,07,0,0,0,1,f37af37af37af37a,ff,1,0,0,1,f37af37af37af37a,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1034,1034,0,0000222200000000,ff,1,0,0,1,00bd38253c7af37a,07,1,1,0,1,00bd38253c7af37a,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1035,1035,0,f37c7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1036,1036,0,f37cf37cf37cf37c,ff,1,0,0,1,f37b7d0011110000,ff,1,0,0,1,f37b7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1037,1037,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1038,1038,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1039,1039,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,0,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1040,1040,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,0,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1041,1041,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,0,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1042,1042,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1043,1043,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1044,1044,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1045,1045,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1046,1046,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1047,1047,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1048,1048,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1049,1049,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1050,1050,0,f37cf37cf37cf37c,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1051,1051,0,00e47d4ecd7cf37c,07,1,1,1,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1052,1052,0,5555550000000000,01,0,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1053,1053,0,5555550000000000,01,0,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1054,1054,0,0000222200000000,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,f37bf37bf37bf37b,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1055,1055,0,f37d7d0011110000,ff,1,0,0,1,00fdce37747bf37b,07,1,1,0,1,00fdce37747bf37b,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1056,1056,0,f37df37df37df37d,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1057,1057,0,f37df37df37df37d,ff,1,0,0,1,f37c7d0011110000,ff,1,0,0,1,f37c7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1058,1058,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1059,1059,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1060,1060,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,0,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1061,1061,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,0,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1062,1062,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1063,1063,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1064,1064,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1065,1065,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1066,1066,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1067,1067,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1068,1068,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1069,1069,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1070,1070,0,f37df37df37df37d,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1071,1071,0,00a48b5c857df37d,07,1,1,1,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1072,1072,0,0000000000000000,07,0,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1073,1073,0,0000000000000000,07,0,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1074,1074,0,0000000000000000,07,0,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,f37cf37cf37cf37c,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1075,1075,0,0000222200000000,ff,1,0,0,1,00e47d4ecd7cf37c,07,1,1,0,1,00e47d4ecd7cf37c,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1076,1076,0,f37e7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1077,1077,0,f37ef37ef37ef37e,ff,1,0,0,1,f37d7d0011110000,ff,1,0,0,1,f37d7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1078,1078,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1079,1079,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1080,1080,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,0,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1081,1081,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,0,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1082,1082,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,0,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1083,1083,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1084,1084,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1085,1085,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1086,1086,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1087,1087,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1088,1088,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1089,1089,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1090,1090,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1091,1091,0,f37ef37ef37ef37e,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1092,1092,0,0065916a5d7ef37e,07,1,1,1,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1093,1093,0,0000000000000000,07,0,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1094,1094,0,0000000000000000,07,0,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1095,1095,0,0000000000000000,07,0,0,0,1,f37df37df37df37d,ff,1,0,0,1,f37df37df37df37d,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1096,1096,0,0000222200000000,ff,1,0,0,1,00a48b5c857df37d,07,1,1,0,1,00a48b5c857df37d,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1097,1097,0,f37f7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1098,1098,0,f37ff37ff37ff37f,ff,1,0,0,1,f37e7d0011110000,ff,1,0,0,1,f37e7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1099,1099,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1100,1100,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1101,1101,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,0,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1102,1102,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,0,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1103,1103,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1104,1104,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1105,1105,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1106,1106,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1107,1107,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1108,1108,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1109,1109,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1110,1110,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1111,1111,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1112,1112,0,f37ff37ff37ff37f,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1113,1113,0,00256778157ff37f,07,1,1,1,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1114,1114,0,5555550000000000,01,0,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1115,1115,0,5555550000000000,01,0,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,f37ef37ef37ef37e,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1116,1116,0,0000222200000000,ff,1,0,0,1,0065916a5d7ef37e,07,1,1,0,1,0065916a5d7ef37e,07,1,1,0,1,0000222200000000,ff,0,0,0,1
1117,1117,0,f3807d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1118,1118,0,f380f380f380f380,ff,1,0,0,1,f37f7d0011110000,ff,1,0,0,1,f37f7d0011110000,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1119,1119,0,f380f380f380f380,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1120,1120,0,f380f380f380f380,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,1,0000222200000000,ff,0,0,0,1
1121,1121,0,f380f380f380f380,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,0,f37ff37ff37ff37f,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
1122,1122,0,f380f380f380f380,ff,1,0,0,1,f37ff37ff37ff37f,ff,1,0,0,0,f37ff37ff37ff37f,ff,1,0,0,1,0000222200000000,ff,0,0,0,0
