Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i6:s0)_(s_axis_tx_0_1)[2:0],Interface_(i6:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i6:s2)_(s_axis_tx_1_1)[2:0],Interface_(i6:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i6:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i6:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i6:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i6:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
972,972,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
973,973,0,6bd16bd16bd16bd1,ff,0,1,0,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
974,974,0,6bd16bd16bd16bd1,ff,0,1,0,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
975,975,0,6bd16bd16bd16bd1,ff,0,1,0,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
976,976,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
977,977,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
978,978,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af23af23af23af23,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
979,979,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af23af23af23af23,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
980,980,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
981,981,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af247d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
982,982,0,6bd16bd16bd16bd1,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
983,983,0,6bd16bd16bd16bd1,1f,0,1,1,1,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
984,984,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
985,985,0,6bd24f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
986,986,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
987,987,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
988,988,0,6bd26bd26bd26bd2,ff,0,1,0,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
989,989,0,6bd26bd26bd26bd2,ff,0,1,0,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
990,990,0,6bd26bd26bd26bd2,ff,0,1,0,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
991,991,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
992,992,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
993,993,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
994,994,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
995,995,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
996,996,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
997,997,0,6bd26bd26bd26bd2,ff,0,1,1,0,0000000000000000,00,0,0,0,af24af24af24af24,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
998,998,0,6bd26bd26bd26bd2,1f,0,1,1,1,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
999,999,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af257d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1000,1000,0,6bd34f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1001,1001,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1002,1002,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1003,1003,0,6bd36bd36bd36bd3,ff,0,1,0,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1004,1004,0,6bd36bd36bd36bd3,ff,0,1,0,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1005,1005,0,6bd36bd36bd36bd3,ff,0,1,0,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1006,1006,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1007,1007,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1008,1008,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1009,1009,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1010,1010,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1011,1011,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1012,1012,0,6bd36bd36bd36bd3,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1013,1013,0,6bd36bd36bd36bd3,1f,0,1,1,1,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1014,1014,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1015,1015,0,6bd44f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af25af25af25af25,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1016,1016,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1017,1017,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af267d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1018,1018,0,6bd46bd46bd46bd4,ff,0,1,0,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1019,1019,0,6bd46bd46bd46bd4,ff,0,1,0,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1020,1020,0,6bd46bd46bd46bd4,ff,0,1,0,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1021,1021,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1022,1022,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1023,1023,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1024,1024,1,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1025,1025,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1026,1026,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1027,1027,0,6bd46bd46bd46bd4,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1028,1028,0,6bd46bd46bd46bd4,1f,0,1,1,1,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1029,1029,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1030,1030,0,6bd54f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1031,1031,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1032,1032,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af26af26af26af26,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1033,1033,0,6bd56bd56bd56bd5,ff,0,1,0,0,0000000000000000,00,0,0,0,af26af26af26af26,07,0,1,1,1,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Last Stream","No Streams"
1034,1034,0,6bd56bd56bd56bd5,ff,0,1,0,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1035,1035,0,6bd56bd56bd56bd5,ff,0,1,0,0,0000000000000000,00,0,0,0,af277d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1036,1036,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1037,1037,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1038,1038,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1039,1039,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1040,1040,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1041,1041,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1042,1042,0,6bd56bd56bd56bd5,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1043,1043,0,6bd56bd56bd56bd5,1f,0,1,1,1,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1044,1044,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1045,1045,0,6bd64f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1046,1046,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1047,1047,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1048,1048,0,6bd66bd66bd66bd6,ff,0,1,0,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1049,1049,0,6bd66bd66bd66bd6,ff,0,1,0,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1050,1050,0,6bd66bd66bd66bd6,ff,0,1,0,0,0000000000000000,00,0,0,0,af27af27af27af27,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1051,1051,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af27af27af27af27,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1052,1052,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1053,1053,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af287d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1054,1054,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1055,1055,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1056,1056,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1057,1057,0,6bd66bd66bd66bd6,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1058,1058,0,6bd66bd66bd66bd6,1f,0,1,1,1,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
1059,1059,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1060,1060,0,6bd74f0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1061,1061,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1062,1062,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1063,1063,0,6bd76bd76bd76bd7,ff,0,1,0,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1064,1064,0,6bd76bd76bd76bd7,ff,0,1,0,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1065,1065,0,6bd76bd76bd76bd7,ff,0,1,0,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"_","Inactive","Active","Inactive","_","No Streams","Stream Beat","No Streams"
1066,1066,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1067,1067,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1068,1068,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1069,1069,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af28af28af28af28,07,0,1,1,1,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Last Stream","No Streams"
1070,1070,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1071,1071,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af297d0011110000,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1072,1072,0,6bd76bd76bd76bd7,ff,0,1,1,0,0000000000000000,00,0,0,0,af29af29af29af29,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Stream Beat","No Streams","Stream Beat","No Streams"
1073,1073,0,6bd76bd76bd76bd7,1f,0,1,1,1,0000000000000000,00,0,0,0,af29af29af29af29,ff,0,1,1,0,0000000000000000,00,0,0,0,"Active","Inactive","Active","Inactive","Last Stream","No Streams","Stream Beat","No Streams"
