Sample in Buffer,Sample in Window,TRIGGER,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_0_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_1_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tready,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_2_axis_tlast,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tdata[63:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tkeep[7:0],mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tuser,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tvalid,mac_phy_wrapper_i/mac_phy_i/system_ila_mac_phy2/inst/net_slot_3_axis_tlast,Interface_(i4:s0)_(s_axis_tx_0_1)[2:0],Interface_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],Interface_(i4:s2)_(s_axis_tx_1_1)[2:0],Interface_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0],T_Channel_(i4:s0)_(s_axis_tx_0_1)[2:0],T_Channel_(i4:s1)_(mac_phy_ch0_m_axis_rx)[2:0],T_Channel_(i4:s2)_(s_axis_tx_1_1)[2:0],T_Channel_(i4:s3)_(mac_phy_ch1_m_axis_rx)[2:0]
511,511,0,1823182318231823,ff,0,1,1,0,18207d0011110000,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
512,512,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,0,0,1824182418241824,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
513,513,0,1823182318231823,ff,0,1,0,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,0,0,1824182418241824,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
514,514,0,1823182318231823,ff,0,1,0,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
515,515,0,1823182318231823,ff,0,1,0,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
516,516,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
517,517,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
518,518,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
519,519,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
520,520,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
521,521,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
522,522,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
523,523,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
524,524,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
525,525,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,00bd284483241824,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
526,526,0,1823182318231823,ff,0,1,1,0,1820182018201820,ff,0,1,0,1827182718271827,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
527,527,0,1823182318231823,ff,0,1,1,0,0088785052201820,07,1,1,1,1827182718271827,07,0,1,1,1,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
528,528,0,1823182318231823,ff,0,1,1,0,0000000000000000,07,0,0,0,0000222200000000,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","_","Active","_","Stream Beat","_","Stream Beat","_"
529,529,0,00a49b3d3a231823,07,0,1,1,1,0000000000000000,07,0,0,0,18287d0011110000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
530,530,0,0000333300000000,ff,0,1,1,0,0000000000000000,07,0,0,0,1828182818281828,ff,0,1,1,0,18257d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
531,531,0,18247d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
532,532,0,1824182418241824,ff,0,1,1,0,18217d0011110000,ff,0,1,0,1828182818281828,ff,0,1,0,0,1825182518251825,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
533,533,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,0,0,1825182518251825,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
534,534,0,1824182418241824,ff,0,1,0,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,0,0,1825182518251825,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
535,535,0,1824182418241824,ff,0,1,0,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
536,536,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
537,537,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
538,538,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
539,539,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
540,540,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
541,541,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
542,542,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
543,543,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
544,544,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
545,545,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
546,546,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,00fdde56cb251825,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
547,547,0,1824182418241824,ff,0,1,1,0,1821182118211821,ff,0,1,0,1828182818281828,ff,0,1,1,0,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
548,548,0,1824182418241824,ff,0,1,1,0,00c88e421a211821,07,1,1,1,1828182818281828,07,0,1,1,1,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
549,549,0,00bd284483241824,07,0,1,1,1,0000000000000000,07,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
550,550,0,0000333300000000,ff,0,1,1,0,0000000000000000,07,0,0,0,18297d0011110000,ff,0,1,1,0,18267d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
551,551,0,18257d0011110000,ff,0,1,1,0,0000000000000000,07,0,0,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
552,552,0,1825182518251825,ff,0,1,1,0,0000333300000000,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
553,553,0,1825182518251825,ff,0,1,1,0,18227d0011110000,ff,0,1,0,1829182918291829,ff,0,1,0,0,1826182618261826,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
554,554,0,1825182518251825,ff,0,1,0,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,0,0,1826182618261826,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
555,555,0,1825182518251825,ff,0,1,0,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
556,556,0,1825182518251825,ff,0,1,0,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
557,557,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
558,558,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
559,559,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
560,560,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
561,561,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
562,562,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
563,563,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
564,564,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
565,565,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,1826182618261826,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
566,566,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,003cc46013261826,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
567,567,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,ff,0,1,1,0,0000000000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
568,568,0,1825182518251825,ff,0,1,1,0,1822182218221822,ff,0,1,0,1829182918291829,07,0,1,1,1,0000000000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Last Stream","_"
569,569,0,1825182518251825,ff,0,1,1,0,00099474c2221822,07,1,1,1,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Last Stream","Stream Beat","Stream Beat"
570,570,0,00fdde56cb251825,07,0,1,1,1,5555550000000000,01,0,0,0,182a7d0011110000,ff,0,1,1,0,18277d0011110000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
571,571,0,0000333300000000,ff,0,1,1,0,5555550000000000,01,0,0,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
572,572,0,18267d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
573,573,0,1826182618261826,ff,0,1,1,0,18237d0011110000,ff,0,1,0,182a182a182a182a,ff,0,1,0,0,1827182718271827,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
574,574,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,0,0,1827182718271827,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
575,575,0,1826182618261826,ff,0,1,0,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,0,0,1827182718271827,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
576,576,0,1826182618261826,ff,0,1,0,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
577,577,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
578,578,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
579,579,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
580,580,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
581,581,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
582,582,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
583,583,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
584,584,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
585,585,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,1827182718271827,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
586,586,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,007c32725b271827,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
587,587,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
588,588,0,1826182618261826,ff,0,1,1,0,1823182318231823,ff,0,1,0,182a182a182a182a,ff,0,1,1,0,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
589,589,0,1826182618261826,ff,0,1,1,0,004962668a231823,07,1,1,1,182a182a182a182a,07,0,1,1,1,0000000000000000,07,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
590,590,0,003cc46013261826,07,0,1,1,1,0000000000000000,01,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
591,591,0,0000333300000000,ff,0,1,1,0,0000000000000000,01,0,0,0,182b7d0011110000,ff,0,1,1,0,18287d0011110000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
592,592,0,18277d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
593,593,0,1827182718271827,ff,0,1,1,0,18247d0011110000,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
594,594,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,0,0,1828182818281828,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
595,595,0,1827182718271827,ff,0,1,0,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,0,0,1828182818281828,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
596,596,0,1827182718271827,ff,0,1,0,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
597,597,0,1827182718271827,ff,0,1,0,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
598,598,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
599,599,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
600,600,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
601,601,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
602,602,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
603,603,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
604,604,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
605,605,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
606,606,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,1828182818281828,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
607,607,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,000fa29361281828,07,1,1,1,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Last Stream"
608,608,0,1827182718271827,ff,0,1,1,0,1824182418241824,ff,0,1,0,182b182b182b182b,ff,0,1,1,0,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat","_"
609,609,0,1827182718271827,ff,0,1,1,0,0050d11f33241824,07,1,1,1,182b182b182b182b,07,0,1,1,1,5555550000000000,01,0,0,0,"Active","Active","Active","_","Stream Beat","Last Stream","Last Stream","_"
610,610,0,1827182718271827,ff,0,1,1,0,0000000000000000,07,0,0,0,0000222200000000,ff,0,1,1,0,0000222200000000,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
611,611,0,007c32725b271827,07,0,1,1,1,0000000000000000,07,0,0,0,182c7d0011110000,ff,0,1,1,0,18297d0011110000,ff,0,1,0,"Active","_","Active","Active","Last Stream","_","Stream Beat","Stream Beat"
612,612,0,0000333300000000,ff,0,1,1,0,0000000000000000,07,0,0,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"Active","_","Active","Active","Stream Beat","_","Stream Beat","Stream Beat"
613,613,0,18287d0011110000,ff,0,1,1,0,0000333300000000,ff,0,1,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
614,614,0,1828182818281828,ff,0,1,1,0,18257d0011110000,ff,0,1,0,182c182c182c182c,ff,0,1,0,0,1829182918291829,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
615,615,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,0,0,1829182918291829,ff,0,1,0,"Active","Active","_","Active","Stream Beat","Stream Beat","_","Stream Beat"
616,616,0,1828182818281828,ff,0,1,0,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,0,0,1829182918291829,ff,0,1,0,"_","Active","_","Active","_","Stream Beat","_","Stream Beat"
617,617,0,1828182818281828,ff,0,1,0,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"_","Active","Active","Active","_","Stream Beat","Stream Beat","Stream Beat"
618,618,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
619,619,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
620,620,0,1828182818281828,ff,0,1,1,0,1825182518251825,ff,0,1,0,182c182c182c182c,ff,0,1,1,0,1829182918291829,ff,0,1,0,"Active","Active","Active","Active","Stream Beat","Stream Beat","Stream Beat","Stream Beat"
