Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tdata[63:0],axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tkeep[7:0],axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tvalid,axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tlast,axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tuser,axi_stream_gen_mon_1/axi_stream_interface/tx_axis_tready,axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tdata[63:0],axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tkeep[7:0],axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tvalid,axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tlast,axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tuser,axi_stream_gen_mon_1/axi_stream_interface/rx_axis_tready,axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tdata[63:0],axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tkeep[7:0],axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tvalid,axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tlast,axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tuser,axi_stream_gen_mon_1/axi_stream_interface/bb_rx_axis_tready,axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tdata[63:0],axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tkeep[7:0],axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tvalid,axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tlast,axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tuser,axi_stream_gen_mon_1/axi_stream_interface/bb_tx_axis_tready
1686,1686,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1687,1687,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1688,1688,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1689,1689,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1690,1690,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1691,1691,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1692,1692,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1693,1693,0,ab95ab95ab95ab95,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ab91ab91ab91ab91,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1694,1694,0,ab95ab95ab95ab95,ff,1,0,0,1,007eca8e3992ab92,07,1,1,1,1,00bfd0b8e191ab91,07,1,1,1,1,ac07ac07ac07ac07,ff,1,0,0,1
1695,1695,0,ab95ab95ab95ab95,ff,1,0,0,1,0000000000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1696,1696,0,ab95ab95ab95ab95,ff,1,0,0,1,0000000000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1697,1697,0,ab95ab95ab95ab95,07,1,1,0,1,0000222200000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1698,1698,0,0000222200000000,ff,1,0,0,1,ab937d0011110000,ff,1,0,0,1,ab927d0011110000,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1699,1699,0,ab967d0011110000,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac07ac07ac07ac07,ff,1,0,0,1
1700,1700,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac07ac07ac07ac07,07,1,1,0,1
1701,1701,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1702,1702,0,ab96ab96ab96ab96,ff,1,0,0,0,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac087d0011110000,ff,1,0,0,1
1703,1703,0,ab96ab96ab96ab96,ff,1,0,0,0,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,0
1704,1704,0,ab96ab96ab96ab96,ff,1,0,0,0,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,0
1705,1705,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,0
1706,1706,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1707,1707,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1708,1708,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1709,1709,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1710,1710,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1711,1711,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1712,1712,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1713,1713,0,ab96ab96ab96ab96,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ab92ab92ab92ab92,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1714,1714,0,ab96ab96ab96ab96,ff,1,0,0,1,003e3c9c7193ab93,07,1,1,1,1,007eca8e3992ab92,07,1,1,1,1,ac08ac08ac08ac08,ff,1,0,0,1
1715,1715,0,ab96ab96ab96ab96,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1716,1716,0,ab96ab96ab96ab96,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1717,1717,0,ab96ab96ab96ab96,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1718,1718,0,ab96ab96ab96ab96,07,1,1,0,1,0000222200000000,ff,1,0,0,1,ab937d0011110000,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1719,1719,0,0000222200000000,ff,1,0,0,1,ab947d0011110000,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1720,1720,0,ab977d0011110000,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac08ac08ac08ac08,ff,1,0,0,1
1721,1721,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac08ac08ac08ac08,07,1,1,0,1
1722,1722,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1723,1723,0,ab97ab97ab97ab97,ff,1,0,0,0,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac097d0011110000,ff,1,0,0,1
1724,1724,0,ab97ab97ab97ab97,ff,1,0,0,0,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,0
1725,1725,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,0
1726,1726,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1727,1727,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1728,1728,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1729,1729,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1730,1730,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1731,1731,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1732,1732,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1733,1733,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ab93ab93ab93ab93,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1734,1734,0,ab97ab97ab97ab97,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,003e3c9c7193ab93,07,1,1,1,1,ac09ac09ac09ac09,ff,1,0,0,1
1735,1735,0,ab97ab97ab97ab97,ff,1,0,0,1,00278fe5c894ab94,07,1,1,1,1,0000222200000000,ff,0,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1736,1736,0,ab97ab97ab97ab97,ff,1,0,0,1,5555550000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1737,1737,0,ab97ab97ab97ab97,ff,1,0,0,1,5555550000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1738,1738,0,ab97ab97ab97ab97,07,1,1,0,1,0000222200000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1739,1739,0,0000222200000000,ff,1,0,0,1,ab957d0011110000,ff,1,0,0,1,ab947d0011110000,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1740,1740,0,ab987d0011110000,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac09ac09ac09ac09,ff,1,0,0,1
1741,1741,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac09ac09ac09ac09,07,1,1,0,1
1742,1742,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1743,1743,0,ab98ab98ab98ab98,ff,1,0,0,0,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0a7d0011110000,ff,1,0,0,1
1744,1744,0,ab98ab98ab98ab98,ff,1,0,0,0,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,0
1745,1745,0,ab98ab98ab98ab98,ff,1,0,0,0,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,0
1746,1746,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,0
1747,1747,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1748,1748,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1749,1749,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1750,1750,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1751,1751,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1752,1752,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1753,1753,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1754,1754,0,ab98ab98ab98ab98,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ab94ab94ab94ab94,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1755,1755,0,ab98ab98ab98ab98,ff,1,0,0,1,006779f78095ab95,07,1,1,1,1,00278fe5c894ab94,07,1,1,1,1,ac0aac0aac0aac0a,ff,1,0,0,1
1756,1756,0,ab98ab98ab98ab98,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1757,1757,0,ab98ab98ab98ab98,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1758,1758,0,ab98ab98ab98ab98,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1759,1759,0,ab98ab98ab98ab98,07,1,1,0,1,0000222200000000,ff,1,0,0,1,ab957d0011110000,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1760,1760,0,0000222200000000,ff,1,0,0,1,ab967d0011110000,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1761,1761,0,ab997d0011110000,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0aac0aac0aac0a,ff,1,0,0,1
1762,1762,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0aac0aac0aac0a,07,1,1,0,1
1763,1763,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1764,1764,0,ab99ab99ab99ab99,ff,1,0,0,0,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0b7d0011110000,ff,1,0,0,1
1765,1765,0,ab99ab99ab99ab99,ff,1,0,0,0,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,0
1766,1766,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,0
1767,1767,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1768,1768,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1769,1769,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1770,1770,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1771,1771,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1772,1772,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1773,1773,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1774,1774,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ab95ab95ab95ab95,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1775,1775,0,ab99ab99ab99ab99,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,006779f78095ab95,07,1,1,1,1,ac0bac0bac0bac0b,ff,1,0,0,1
1776,1776,0,ab99ab99ab99ab99,ff,1,0,0,1,00a663c15896ab96,07,1,1,1,1,0000222200000000,ff,0,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1777,1777,0,ab99ab99ab99ab99,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1778,1778,0,ab99ab99ab99ab99,ff,1,0,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1779,1779,0,ab99ab99ab99ab99,07,1,1,0,1,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1780,1780,0,0000222200000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1,ab967d0011110000,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1781,1781,0,ab9a7d0011110000,ff,1,0,0,1,ab977d0011110000,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0bac0bac0bac0b,ff,1,0,0,1
1782,1782,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0bac0bac0bac0b,07,1,1,0,1
1783,1783,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1784,1784,0,ab9aab9aab9aab9a,ff,1,0,0,0,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0c7d0011110000,ff,1,0,0,1
1785,1785,0,ab9aab9aab9aab9a,ff,1,0,0,0,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,0
1786,1786,0,ab9aab9aab9aab9a,ff,1,0,0,0,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,0
1787,1787,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,0
1788,1788,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1789,1789,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1790,1790,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1791,1791,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1792,1792,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1793,1793,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1794,1794,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1795,1795,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ab96ab96ab96ab96,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1796,1796,0,ab9aab9aab9aab9a,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,00a663c15896ab96,07,1,1,1,1,ac0cac0cac0cac0c,ff,1,0,0,1
1797,1797,0,ab9aab9aab9aab9a,ff,1,0,0,1,00e695d31097ab97,07,1,1,1,1,0000222200000000,ff,0,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1798,1798,0,ab9aab9aab9aab9a,ff,1,0,0,1,5555550000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1799,1799,0,ab9aab9aab9aab9a,ff,1,0,0,1,5555550000000000,01,0,0,0,1,0000222200000000,ff,0,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1800,1800,0,ab9aab9aab9aab9a,07,1,1,0,1,0000222200000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1801,1801,0,0000222200000000,ff,1,0,0,1,ab987d0011110000,ff,1,0,0,1,ab977d0011110000,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1802,1802,0,ab9b7d0011110000,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0cac0cac0cac0c,ff,1,0,0,1
1803,1803,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0cac0cac0cac0c,07,1,1,0,1
1804,1804,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1805,1805,0,ab9bab9bab9bab9b,ff,1,0,0,0,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0d7d0011110000,ff,1,0,0,1
1806,1806,0,ab9bab9bab9bab9b,ff,1,0,0,0,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,0
1807,1807,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,0
1808,1808,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1809,1809,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1810,1810,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1811,1811,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1812,1812,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1813,1813,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
1814,1814,0,ab9bab9bab9bab9b,ff,1,0,0,1,ab98ab98ab98ab98,ff,1,0,0,1,ab97ab97ab97ab97,ff,1,0,0,1,ac0dac0dac0dac0d,ff,1,0,0,1
