Sample in Buffer,Sample in Window,TRIGGER,axi_stream_gen_mon_1/rx_axis_tdata[63:0],axi_stream_gen_mon_1/rx_axis_tkeep[7:0],axi_stream_gen_mon_1/rx_axis_tvalid,axi_stream_gen_mon_1/rx_axis_tlast,axi_stream_gen_mon_1/rx_axis_tuser,axi_stream_gen_mon_1/rx_axis_tready,axi_stream_gen_mon_1/tx_axis_tdata[63:0],axi_stream_gen_mon_1/tx_axis_tkeep[7:0],axi_stream_gen_mon_1/tx_axis_tvalid,axi_stream_gen_mon_1/tx_axis_tlast,axi_stream_gen_mon_1/tx_axis_tuser,axi_stream_gen_mon_1/tx_axis_tready_1,axi_stream_gen_mon_1/tx_axis_tdata_lb[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_lb[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_lb,axi_stream_gen_mon_1/tx_axis_tlast_lb,axi_stream_gen_mon_1/tx_axis_tuser_lb,axi_stream_gen_mon_1/rx_axis_tready_lb,axi_stream_gen_mon_1/tx_axis_tdata_g[63:0],axi_stream_gen_mon_1/tx_axis_tkeep_g[7:0],axi_stream_gen_mon_1/tx_axis_tvalid_g,axi_stream_gen_mon_1/tx_axis_tlast_g,axi_stream_gen_mon_1/tx_axis_tuser_g,axi_stream_gen_mon_1/tx_axis_tready
1033,1033,0,0000000000000000,07,0,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1034,1034,0,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1035,1035,0,bd3f7d0011110000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0
1036,1036,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0
1037,1037,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,0
1038,1038,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1039,1039,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1040,1040,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1041,1041,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1042,1042,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1043,1043,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1044,1044,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1045,1045,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1046,1046,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1047,1047,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1048,1048,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1049,1049,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1050,1050,0,bd3fbd3fbd3fbd3f,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,ff,1,0,0,1
1051,1051,0,000c6be1123fbd3f,07,1,1,1,1,bd46bd46bd46bd46,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd46bd46bd46bd46,07,1,1,0,1
1052,1052,0,5555550000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1053,1053,0,5555550000000000,01,0,0,0,1,bd477d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd477d0011110000,ff,1,0,0,1
1054,1054,0,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1055,1055,0,bd407d0011110000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1056,1056,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,0
1057,1057,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,0
1058,1058,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1059,1059,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1060,1060,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1061,1061,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1062,1062,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1063,1063,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1064,1064,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1065,1065,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1066,1066,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1067,1067,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1068,1068,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1069,1069,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1070,1070,0,bd40bd40bd40bd40,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,ff,1,0,0,1
1071,1071,0,003fbd9df940bd40,07,1,1,1,1,bd47bd47bd47bd47,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd47bd47bd47bd47,07,1,1,0,1
1072,1072,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1073,1073,0,0000000000000000,07,0,0,0,1,bd487d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd487d0011110000,ff,1,0,0,1
1074,1074,0,0000000000000000,07,0,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1075,1075,0,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1076,1076,0,bd417d0011110000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0
1077,1077,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0
1078,1078,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,0
1079,1079,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1080,1080,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1081,1081,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1082,1082,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1083,1083,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1084,1084,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1085,1085,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1086,1086,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1087,1087,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1088,1088,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1089,1089,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1090,1090,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1091,1091,0,bd41bd41bd41bd41,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,ff,1,0,0,1
1092,1092,0,007f4b8fb141bd41,07,1,1,1,1,bd48bd48bd48bd48,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd48bd48bd48bd48,07,1,1,0,1
1093,1093,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1094,1094,0,0000000000000000,07,0,0,0,1,bd497d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd497d0011110000,ff,1,0,0,1
1095,1095,0,0000000000000000,07,0,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1096,1096,0,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1097,1097,0,bd427d0011110000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,0
1098,1098,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,0
1099,1099,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1100,1100,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1101,1101,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1102,1102,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1103,1103,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1104,1104,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1105,1105,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1106,1106,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1107,1107,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1108,1108,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1109,1109,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1110,1110,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1111,1111,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,ff,1,0,0,1
1112,1112,0,bd42bd42bd42bd42,ff,1,0,0,1,bd49bd49bd49bd49,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd49bd49bd49bd49,07,1,1,0,1
1113,1113,0,00be51b96942bd42,07,1,1,1,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1114,1114,0,5555550000000000,01,0,0,0,1,bd4a7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4a7d0011110000,ff,1,0,0,1
1115,1115,0,5555550000000000,01,0,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1116,1116,0,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1117,1117,0,bd437d0011110000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0
1118,1118,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0
1119,1119,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,0
1120,1120,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1121,1121,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1122,1122,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1123,1123,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1124,1124,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1125,1125,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1126,1126,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1127,1127,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1128,1128,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1129,1129,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1130,1130,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1131,1131,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1132,1132,0,bd43bd43bd43bd43,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,ff,1,0,0,1
1133,1133,0,00fea7ab2143bd43,07,1,1,1,1,bd4abd4abd4abd4a,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd4abd4abd4abd4a,07,1,1,0,1
1134,1134,0,0000000000000000,01,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1135,1135,0,0000000000000000,01,0,0,0,1,bd4b7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4b7d0011110000,ff,1,0,0,1
1136,1136,0,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1137,1137,0,bd447d0011110000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1138,1138,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,0
1139,1139,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,0
1140,1140,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1141,1141,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1142,1142,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1143,1143,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1144,1144,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1145,1145,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1146,1146,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1147,1147,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1148,1148,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1149,1149,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1150,1150,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1151,1151,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1152,1152,0,bd44bd44bd44bd44,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,ff,1,0,0,1
1153,1153,0,00e714d29844bd44,07,1,1,1,1,bd4bbd4bbd4bbd4b,07,1,1,0,1,0000333300000000,ff,1,0,0,1,bd4bbd4bbd4bbd4b,07,1,1,0,1
1154,1154,0,0000000000000000,07,0,0,0,1,0000222200000000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,0000222200000000,ff,1,0,0,1
1155,1155,0,0000000000000000,07,0,0,0,1,bd4c7d0011110000,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4c7d0011110000,ff,1,0,0,1
1156,1156,0,0000000000000000,07,0,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,07,1,1,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1157,1157,0,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1158,1158,0,bd457d0011110000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0
1159,1159,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0
1160,1160,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,0
1161,1161,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1162,1162,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1163,1163,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1164,1164,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1165,1165,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1166,1166,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
1167,1167,0,bd45bd45bd45bd45,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1,0000333300000000,ff,1,0,0,1,bd4cbd4cbd4cbd4c,ff,1,0,0,1
